eventtype,Acceleration:longitudinal direction,Deceleration:longitudinal direction,Acceleration:lateral direction,Deceleration:lateral direction,Postive jerk:longitudinal direction,Negative jerk :longitudinal direction,Postive jerk:lateral direction,Negative jerk :lateral direction
0,0.74514121,0.83201438,0.95490128,1.2206711,1.423005,1.059232,1.804446,1.479535
0,0.69549108,0.72699738,0.48013839,0.44678459,0.69330752,0.69596249,0.79326528,0.76798701
0,0.95901728,0.54013979,0.60989392,0.47179991,0.87988049,0.83759189,0.99868232,0.95571512
0,0.77820671,0.97759241,1.017879,0.68746108,0.83923483,0.70632392,0.85958183,0.78871977
0,0.81873947,1.083847,2.12132,0.4657222,1.005392,0.85444683,0.79284507,0.64426351
0,0.4103888,,1.527441,0.70030701,1.070689,0.89185041,1.129258,0.76194829
0,0.4679054,0.3349545,0.64408672,0.55896562,0.97343189,0.80427068,0.81505752,0.69239092
0,0.5857017,0.81881279,0.52187592,0.76001042,0.87843972,0.75256521,0.77333272,0.72384667
0,0.54383111,,0.66906339,0.66832793,0.88616019,0.67749119,1.009114,0.81455559
0,0.56330848,0.60079563,0.90473288,0.5829429,0.86314732,0.71701419,0.8867504,0.7656154
0,,0.2861515,1.469813,0.60038948,0.7540282,0.71572948,0.86936331,0.62827688
0,0.66331571,0.88094717,0.90253741,0.60388857,1.0401731,0.67670321,0.96370947,0.81384951
0,0.66233778,0.4826667,0.2124358,,0.85748869,0.79502159,1.044425,0.83375978
0,0.175633,,0.58685237,0.84534979,1.0055881,0.73263413,0.98250759,0.7229929
0,0.94374388,0.52680421,1.225631,0.75830388,0.86297578,0.67323822,0.90496027,0.72115278
0,0.78833342,0.54899198,1.227553,0.83757311,1.06001,0.98639548,1.264529,1.130958
0,0.4368031,0.41491801,1.441345,0.81690019,0.88930881,0.71704298,0.87021828,0.69097573
0,0.59855622,0.84340262,0.5903874,0.77950352,0.96361268,0.87505788,1.0115809,0.90630281
0,0.85076427,0.55527592,1.297219,0.56760252,0.79894757,0.76382452,0.96291411,0.6847105
0,1.08851,0.50740957,1.013519,0.71811712,0.89780122,0.76850802,0.85292357,0.72057903
0,1.558679,0.56593943,0.75446421,0.96287501,1.027657,0.78784728,0.87784529,0.77501488
0,0.95754433,0.95193952,0.69229138,0.79492289,1.350382,1.022796,1.015767,0.91351318
0,1.155187,0.83636498,1.04346,0.67188537,0.97750622,0.95383102,0.89841223,0.85179478
0,0.51852971,0.76278961,0.72032708,0.77702469,0.98183411,0.94674248,1.0184079,0.72462243
0,1.227932,0.87650108,0.89956403,1.124006,0.90853971,0.68950462,0.84337091,0.68739659
0,0.3503519,0.61327761,1.10217,0.59646749,0.72933328,0.75661218,1.034084,0.77214611
0,0.45057201,0.4291977,0.84112191,0.56151873,0.81097221,0.83194119,0.79177552,0.73121262
0,0.47355929,0.5250451,1.043209,0.59345251,0.99553871,0.7657361,0.9768433,0.81048542
0,0.6134308,0.56922698,0.94503433,0.59940082,0.7839005,0.81302381,0.89341259,0.68784302
0,0.97172022,0.84573883,1.1718889,0.79218942,1.079646,1.071959,1.171437,1.049395
0,0.69759232,0.82241458,0.94549268,0.94910848,1.039407,0.99227542,1.06519,1.00563
0,0.64832938,0.90523452,1.242052,0.46645361,0.9429431,0.78007478,0.93322778,0.84930348
0,0.35059839,0.44089389,1.171451,0.74444562,1.330986,1.111312,1.265124,1.17514
0,0.58028913,0.96513247,0.42840981,0.63079733,1.046921,0.9423877,0.98902392,0.94012642
0,1.045001,1.0038821,1.20533,0.57740402,1.239956,0.9575243,1.3001601,1.359756
0,1.102474,0.56014937,1.201753,0.50760102,0.93371809,0.6634354,0.74856579,0.70680869
0,0.87918878,0.79258257,0.64289403,0.77859873,1.003441,0.69584358,0.99535078,0.86846638
0,0.58457083,0.6782403,0.61757421,0.61793119,1.2396851,1.029158,0.95180613,0.89894372
0,0.40419841,0.36915621,1.1251661,0.75410819,0.74354517,0.72867548,0.87288171,0.68922228
0,0.79654092,0.66544592,1.179373,0.55291611,0.99704552,0.73833781,0.76991022,0.74832243
0,0.4172813,0.81383443,1.105626,0.64257991,0.96220738,0.8003307,1.252228,0.88545817
0,0.77440733,0.9347626,1.459201,0.4402782,0.93569481,0.96737331,1.129581,1.194365
0,0.42702109,,0.8024351,0.80797088,0.81380731,0.73057687,0.96407568,0.66265613
0,1.145951,0.64662713,0.9110387,0.60137361,0.81834108,0.72427511,0.80556577,0.66732031
0,1.313616,0.54999042,1.200708,0.6253987,0.93303102,0.88610429,1.069034,0.93407917
0,1.106292,0.64452708,1.212023,0.69490182,0.97974998,0.76716232,1.176223,1.156987
0,0.68452501,0.51721472,0.47800741,1.007534,1.135005,0.89845449,1.126098,0.91815847
0,1.363472,0.67496532,0.95054162,0.5927915,1.219602,1.0120111,1.40979,1.343295
0,0.57793438,1.010152,1.480913,0.52168107,1.024734,0.68936819,0.89171898,0.79945111
0,0.87329417,0.62076741,1.147053,0.47306991,0.89063138,0.73742348,0.91887999,0.73958158
0,0.72721398,0.75417042,0.85974902,0.67509168,0.89636368,0.70283699,1.003529,1.023549
0,1.02352,1.0271569,1.506814,0.57366031,1.102937,0.75484288,0.87695968,0.77000737
0,0.95103371,0.49472171,0.4867819,,0.99707109,0.77393103,0.91071123,0.72593838
0,0.57185853,0.70052749,1.482813,0.6471647,1.0114861,0.74169868,0.98081982,1.09727
0,0.94531697,0.64415789,1.0039279,0.82342952,0.87778842,0.83950371,0.93311763,0.97333598
0,0.52141672,0.73912227,1.194489,0.87490928,0.72397518,0.67371058,0.99704969,0.91954362
0,0.49351871,0.64037943,1.161682,1.163323,0.90429968,0.61659819,1.0136991,0.94914198
0,0.74673742,0.8012681,0.43871999,0.70427269,0.89037788,0.75867772,0.98666209,0.69548398
0,0.67207688,1.044003,1.025962,0.6057471,1.1072381,0.73104203,1.053092,1.041652
0,0.63125682,0.53798223,0.9561398,0.71055639,1.0416059,0.70529562,0.96273887,0.77843672
0,0.75818682,0.89409381,1.063341,0.80110037,0.98085588,0.72463912,1.224651,1.0107
0,0.76120168,0.61687452,0.81701958,0.95814937,0.88486159,0.83466083,0.98367178,0.771595
0,0.78190982,0.7923218,1.213017,1.019791,1.01273,0.80934972,1.3792681,1.0846829
0,0.81984591,0.84827179,0.4379417,0.92893451,0.81536222,0.72968543,0.91065538,0.73353207
0,0.71360219,0.70501667,0.91885,0.79830009,0.78279889,0.80636269,0.81566578,0.75660437
0,1.0703779,0.76284277,1.099856,0.80606228,0.92969972,0.79140699,0.92459571,0.89647931
0,0.50827092,0.40637019,1.006115,0.8508141,0.9906134,0.89549172,1.072823,0.97707689
0,0.70334703,0.7110967,1.058833,0.84872758,0.99584478,0.70375162,1.1694061,1.22493
0,0.41592479,0.64452201,0.99398142,0.99443138,1.204811,0.98259002,1.029739,1.162269
0,0.68772119,0.74949032,1.286245,0.6885671,0.92094111,0.72049302,1.010686,0.7447232
0,0.53991377,0.63268012,1.058024,0.94206792,0.85315078,0.76417202,0.86108881,0.70220208
0,0.69463819,0.68971992,0.67417002,0.69886208,0.8458724,0.85032731,0.9218877,0.85329121
0,0.59233141,0.7443229,1.043172,0.60831207,0.86825949,0.59713608,0.79623169,0.59065008
0,0.91366023,0.60801661,0.89554322,0.8273738,0.91151607,0.77956992,0.97298813,0.86319858
0,0.76100081,0.6105848,1.319217,0.59065098,0.87887669,0.78452247,0.79008591,0.67608148
0,0.68622619,0.69612062,1.16011,0.67134231,0.73967028,0.62821972,0.91448998,0.62801152
0,1.166566,0.71758109,0.71633381,0.91747648,1.035401,0.83848822,0.92442691,0.89973992
0,1.143288,0.7150476,1.597803,0.64511472,1.034819,0.79219991,0.94181752,0.80321932
0,0.72275847,0.58796501,1.011373,0.5920496,1.104854,0.778961,0.97964311,0.80520707
0,0.51621962,0.77848011,0.9716993,0.55673921,0.94726181,0.60435557,0.89746213,0.81605679
0,0.83949661,0.61754918,1.550477,0.58126342,1.058552,0.72227073,1.233119,1.102767
0,0.63465607,0.67266852,0.81171107,0.7565794,1.042973,0.84914821,0.93239802,0.83750278
0,0.66785359,0.60253471,0.80350637,0.9008503,0.89330381,0.68654633,0.94670409,0.85328358
0,0.9879064,0.74519551,1.4831589,0.57008469,0.84476793,0.89206529,1.0930459,0.89308327
0,1.691731,0.84622949,1.344584,0.88972652,0.89740378,0.71436858,1.047137,0.81907779
0,0.89331412,0.85460138,0.83579773,0.6244399,0.85586667,0.79379392,1.089577,0.78984141
0,0.5801093,0.47481269,1.345558,0.5454334,0.91595137,0.85104531,0.9199959,0.8540659
0,0.91250098,0.72796911,1.11087,0.71720088,0.80262142,0.71586961,0.92693728,0.89391482
0,0.931831,0.64617598,1.380761,0.55040312,0.9236694,0.71646333,0.87453502,0.70705539
0,0.76109362,0.80711287,1.021593,0.70039839,0.94035858,0.70788699,0.84314281,0.90512061
0,0.57781988,0.51962161,1.382008,0.52099282,0.90430111,0.86803281,0.95528042,0.776483
0,0.65920907,0.57880187,1.01757,1.08727,0.87025928,0.83809668,1.057678,1.053871
0,1.3881871,0.8473689,,0.3717764,0.99899548,0.78461212,0.89904362,0.65098423
0,1.732051,0.62440038,1.015402,0.66819388,0.97214001,0.79069668,0.94528788,0.76981348
0,0.44057789,0.84445572,1.2621,0.79794037,1.17779,0.76081288,1.112088,0.80063027
0,0.5966267,0.8596772,0.98058528,0.66121769,1.045276,0.88641143,1.032531,0.85645509
0,0.9713769,0.90988302,1.9334379,0.54575491,0.98948759,0.71340728,1.038178,1.309146
0,1.2701271,0.92813909,1.08591,0.72886169,1.076354,0.84875011,1.198418,0.8761816
0,0.63934737,0.7666114,0.94563073,0.78591663,1.020988,0.89073491,0.92851508,0.88171768
0,0.87220353,0.75404799,0.92193061,1.162528,0.95072091,0.70253468,0.7537955,0.76769638
0,0.53715348,0.8015942,1.129716,0.7022779,0.848822,0.87532789,0.90612698,0.62183732
0,0.53645021,0.81595671,0.86559379,0.62816679,0.97802758,0.76747829,0.85477197,0.79096591
0,0.71271509,0.58518863,0.97129238,0.54735661,0.84693009,0.60042948,0.76141268,0.68942207
0,0.2927103,0.83773267,1.333582,0.83177787,0.94463181,0.70792192,0.93805331,0.77841759
0,1.120164,0.69257689,1.414214,0.54676098,0.8786177,0.71719557,0.85172743,0.67484778
0,0.65947229,0.633012,0.86785322,0.6641224,0.73074991,0.76467532,0.80508298,0.72368169
0,0.83586138,1.007126,0.78839219,0.69764972,1.027445,0.96638131,1.254218,1.139426
0,0.65694481,0.82606977,1.165836,0.56703937,0.97828388,0.70416051,0.81112969,0.67317808
0,0.55546242,0.52143967,0.76868808,0.61949921,1.0210741,0.73075777,0.83639282,0.83727813
0,0.66023868,0.64440757,1.3126611,0.68066943,1.090781,0.77822173,0.90921348,0.80757201
0,0.66326392,0.61102152,0.949633,0.99466461,1.0027111,0.76232982,0.89022338,0.72729099
0,1.007055,0.59547669,1.118955,0.62465417,0.8969295,0.71253252,0.88853729,0.62857389
0,0.47210291,0.57340342,1.142022,0.62440997,0.87375742,0.74497098,0.86331367,0.74059403
0,0.57907331,0.96409202,1.252737,0.71348268,1.011718,0.76775539,0.92859912,1.068733
0,0.73286772,0.96704137,0.68937212,0.76202673,0.88330948,0.8834216,0.857059,0.74424309
0,0.85036433,0.80773348,1.007648,0.76602381,1.041617,0.92601222,0.95926058,0.88919473
0,0.41786829,0.80075252,1.652801,0.66626972,1.119929,0.80270642,1.095399,0.80898362
0,0.8760761,0.90743959,1.28784,1.040331,1.203899,0.75187969,1.328335,1.2473921
0,0.64920127,0.47355941,1.165233,0.74073422,0.90870053,0.78468978,0.94723058,0.74955308
0,0.6446144,0.74780399,0.61361521,0.78383678,0.86643451,0.65854359,0.96075553,0.62137622
0,0.5824219,0.59270501,1.348296,0.74746448,0.95014489,0.64946342,0.91183358,0.75466353
0,1.033681,0.63303858,1.427898,0.5052985,0.87130308,0.87789643,1.0918469,0.89494109
0,0.72127539,0.52932447,,0.3215099,0.89674473,0.72554141,0.8720454,0.60277069
0,0.44513679,1.054204,1.33768,0.55873388,1.011308,0.73035038,1.3728499,0.85993212
0,1.662959,0.94349599,0.95304978,0.71087772,1.068086,0.82863462,1.076978,0.72134101
0,0.84700251,0.81659472,,0.3422271,1.027397,0.67254561,0.96283251,0.56651092
0,0.94454008,0.6609118,0.70363522,0.73197389,1.068573,0.72141451,0.90398598,0.82650453
0,1.197397,0.58840537,1.775848,0.5137555,0.89083511,0.72808522,0.90660042,0.73660427
0,0.79873163,0.64640307,,0.44042179,0.9064135,0.70830733,0.89341778,0.78252047
0,1.027588,0.69335151,1.7078249,0.48294789,0.87160403,0.74908078,0.87027562,0.6824317
0,1.0777479,0.81790018,0.87678158,0.66465092,0.84764498,0.7753908,0.97117269,0.9009468
0,1.017535,0.8292377,0.94960213,0.7199477,0.89263779,0.72798872,0.98497379,1.113113
0,,,,,,,,
0,0.74133831,0.75721133,1.10111,0.4668074,0.87679237,0.74101841,0.99360907,0.69329822
0,0.78668559,0.54369622,0.85950369,0.41539311,0.97305799,0.68938619,0.9500497,0.73364389
0,1.155041,0.51540339,1.090571,0.80639303,0.99497771,0.66832513,0.95890808,0.72625929
0,0.80770171,0.89203322,,0.38038021,0.807208,0.76857412,0.79326808,0.69035077
0,0.75489533,0.8648507,0.87226158,1.030023,1.1328371,0.99445182,1.80155,1.857522
0,0.82695317,0.57369173,0.7550931,0.76137978,0.96646029,0.8564558,0.97742653,0.78871608
0,0.70270771,0.79441333,0.58112907,0.51095033,1.081143,0.80608582,1.153437,0.92106593
0,0.99737269,0.59580117,0.84721428,0.58177859,0.79541332,0.71484292,0.9125486,0.75892007
0,1.001493,0.85493219,1.46875,0.40284711,1.001242,0.75269592,0.83697861,0.76911467
0,1.063553,0.64675379,1.317398,0.48240849,1.4488831,1.227141,0.91735321,0.79050171
0,1.001377,0.83020192,1.0370899,0.38484421,0.95372808,0.70624381,1.024909,1.060686
0,0.76570439,0.63908982,1.073467,0.58633327,0.84489328,0.80378371,0.91802251,0.99666679
0,0.700499,0.42253211,1.413415,0.74284738,0.93385887,0.72435582,0.83355463,0.76566452
0,0.64939189,0.85842967,0.98005712,0.7489959,0.71941692,0.771819,0.80381322,0.84528702
0,0.68658102,0.75136232,1.049691,0.58507401,0.81285942,0.80860758,0.76774633,0.78997117
0,0.71463192,0.67410922,1.367081,0.59522009,0.8679173,0.63253772,0.99991161,0.81983697
0,,,,,,,,
0,,0.55213988,1.007027,0.71339208,1.067416,0.78475797,0.89834619,0.79207557
0,0.92714262,0.4520767,1.21969,0.74525082,1.0297869,0.77282208,0.84298229,0.69851559
0,0.4393723,0.49171671,1.265597,1.0106061,1.141183,0.87692708,0.81314361,0.88235801
0,0.80349427,0.69875562,1.27841,0.54748708,0.83091509,0.71052462,0.8125546,0.72898269
0,0.64708591,0.7140584,0.73221087,0.53488308,0.99355412,0.645913,0.88009232,0.71082819
0,0.62993753,0.89291072,1.484956,0.76508367,0.92211258,0.78746128,0.94212669,1.048807
0,0.90988582,0.61655641,0.97590011,0.73241621,0.8281883,0.73744512,0.88577318,0.71731532
0,0.777731,0.9164837,0.83320391,0.79325521,0.97424692,0.89215159,0.939556,0.90224922
0,1.484216,0.58339959,1.996286,0.48196399,0.89051819,0.69816327,0.80243039,0.65546721
0,0.48787019,0.56326872,0.63342118,1.256295,0.96668941,0.83033693,0.82575589,0.78168541
0,0.50844359,0.64244157,0.93748742,0.59030509,1.053532,0.91958338,1.141811,0.99810219
0,0.76719528,0.90812409,1.4066401,0.454445,0.91479969,0.74142498,1.0260921,0.78344792
0,0.94102931,0.64937031,0.95467663,0.6351828,0.69123387,0.75940782,0.8370676,0.75389612
0,0.98481768,1.01688,0.59634542,0.57165319,1.322571,0.94394118,1.021252,0.80281788
0,,,,,,,,
0,0.83104563,0.93127787,1.123912,0.79756367,0.92386591,0.81173259,0.83516902,0.77687842
0,0.66757751,0.48179969,1.296301,0.70667398,0.84668332,0.72538418,0.78752857,0.69971192
0,0.60309601,0.82294989,1.267616,0.6285857,0.89026028,0.74260902,0.946208,0.66762191
0,0.72210711,0.67620462,1.069555,0.6249848,1.121255,1.111044,1.145195,1.0526741
0,0.41287211,0.33333331,1.048727,0.58774829,1.203217,0.87507498,0.82256109,0.75834799
0,0.70150107,0.60201371,1.242668,0.58501118,0.81922942,0.82612431,0.89463001,0.76386309
0,1.155043,0.69234341,1.084401,0.61991513,0.96065629,0.83447093,0.90672052,0.72887993
0,0.4936561,0.34592831,0.84852809,0.37484869,1.024474,0.72184771,0.88172501,0.73601478
0,1.0232199,0.74282378,1.414214,0.33362681,0.75144768,0.72527838,0.94887632,0.73493773
0,1.027234,0.73187512,1.376675,0.75430328,0.90055603,0.69222021,0.85448742,0.81061423
0,0.98084682,0.8257556,1.026334,1.153098,1.3026969,1.257974,1.1667579,1.0338089
0,1.15676,0.535761,1.059152,0.58521283,0.87603343,0.66952449,0.9167673,0.66156518
0,1.052959,0.71788818,1.1960551,0.5855273,0.84718758,0.76144409,0.98815078,0.69367862
0,0.6125561,0.63864207,1.284199,0.62575889,0.92471439,0.80116439,0.97156882,0.7214573
0,0.98183888,0.67139542,1.116714,0.51495761,0.78567171,0.7009005,1.042145,0.85943061
0,0.78014308,0.53794777,1.10409,0.59041399,0.88834608,0.58959568,0.86988997,0.65267718
0,1.187984,0.79838538,1.9698581,0.60600042,0.8621096,0.64131922,1.053,0.80324149
0,1.10232,0.85704511,1.052687,0.80427098,0.96905112,0.90317661,1.1355031,1.2467459
0,0.93680578,0.91640657,1.307531,1.038749,0.90717077,0.80268008,1.145138,1.130036
0,0.63498431,0.85371512,2.645751,0.44185019,0.87540841,0.78222537,0.92807502,0.71975487
0,1.116465,0.71932209,1.020166,0.71647072,1.043074,0.78208458,0.85565251,0.77643198
0,0.68443888,0.78911269,1.1268719,0.52111459,0.90448058,0.87482089,0.99997008,0.76336563
0,0.87141871,0.89335698,1.841971,0.51725411,1.07353,0.87878442,0.96877939,0.71185529
0,0.72574651,0.58982062,1.059096,0.75606138,1.041042,0.90307921,0.90567648,0.79874903
0,0.94236141,0.67512792,1.798638,0.78302759,0.83775753,0.82533997,0.95860982,0.68029922
0,0.8314544,0.65310991,1.742471,0.67211109,0.93873167,0.85750657,0.95822901,0.90756541
0,1.397361,1.1900719,1.07419,0.89296073,1.392357,1.323601,1.1872,0.85028148
0,0.85241681,0.88895923,0.62847131,0.84008092,1.066837,0.99220151,1.0515209,0.86690772
0,2.0883329,0.76663649,0.47013789,0.63783312,1.173822,0.89016742,1.561841,1.269556
0,1.569957,0.60111612,0.53742468,0.43301269,0.80735672,0.66817999,0.88744122,0.6553517
0,0.93939137,0.59700263,1.418339,0.63405418,0.97698033,0.76786399,1.14465,1.0180171
0,0.72056061,0.61989611,1.138136,0.72447598,1.17092,1.134201,1.05761,1.10384
0,0.57829148,0.625036,0.2303672,,1.081888,0.89009351,0.75393039,0.64347589
0,0.463649,0.81519151,0.80429113,1.017202,0.90461302,0.68946671,0.89771122,0.84204388
0,0.68733668,0.61449188,0.68967998,0.74437392,0.84797448,0.86196142,0.81603831,0.74486959
0,0.76684773,0.97926247,1.255827,0.75442451,0.98296487,0.99815279,0.89726818,0.99133909
0,0.49502251,0.78312773,0.97259241,0.92719328,1.0218821,0.7741853,1.053733,0.82517672
0,0.62157619,0.66825998,0.72225451,0.58673131,0.93301141,0.78964812,0.93962407,0.70165521
0,0.79042268,0.67952961,1.1333621,0.61313689,0.79578239,0.72281623,0.83171338,0.72400588
0,0.69995928,0.51667702,0.85233629,0.71465129,0.96652567,0.67148209,0.89525503,0.7408545
0,0.70377052,0.66397792,0.9972927,0.82687843,0.88068968,0.90982819,0.97370708,0.89385003
0,0.7009483,0.84151071,1.389196,0.64613461,1.352741,1.23481,1.146567,0.77545452
0,0.86082017,0.99098933,0.78808218,0.62227613,0.80490518,0.78230357,0.96133751,0.7897175
0,0.63521773,0.64284152,0.58937341,0.50361681,1.018639,0.84639782,1.207258,0.97669488
0,1.43727,0.42507711,1.184989,0.69303,0.88057578,0.77508062,0.78164142,0.73187733
0,0.96660769,0.71001267,1.142728,0.64843971,0.73454511,0.67484742,0.74150699,0.70040631
0,0.73013759,1.007805,0.81883031,0.67405158,0.92406142,0.86516798,1.082337,0.89153868
0,0.93458968,0.7040782,1.1507519,0.60608572,0.77740997,0.87781203,0.84248519,0.81199569
0,0.54911709,0.43914509,1.276569,0.4597359,0.87262923,0.67145318,0.97225422,0.74254441
0,0.57304847,0.80290931,0.90519071,0.62860388,0.93257248,0.69957048,0.76861042,0.7279011
0,0.93361121,0.60741752,,0.32529491,0.83304107,0.77367198,0.86223328,0.75109148
0,0.46843129,0.48376739,1.84543,0.342841,0.83725941,0.85056013,1.2105221,1.2267931
0,0.90365589,1.03062,0.74367082,0.47593951,1.215661,0.88125849,0.98785591,0.89557952
0,0.73929,0.68505567,0.7642082,0.60237187,0.78448188,0.73214018,0.85928428,0.68843162
0,1.033698,0.66390091,0.6918388,0.86374158,0.95728838,0.88403958,0.9847703,0.87883198
0,1.070923,0.79824859,1.158263,0.50592071,1.174535,0.93847507,1.046899,1.246127
0,0.6926083,0.4896228,0.68836337,1.062139,1.058151,0.91801858,1.036942,0.89818931
0,0.77820629,0.6226179,0.6749754,0.43049589,0.91185498,0.81075358,0.87925452,0.69454032
0,0.85764319,0.86328012,1.009503,0.50056708,0.75619709,0.81801611,0.9907226,0.71691787
0,1.184208,0.60005921,0.47120231,0.60982269,1.2536941,0.97942531,1.013788,0.74768752
0,1.049064,0.55119967,1.154701,0.56350738,0.91919732,0.57031518,0.83490592,0.58362502
0,0.67445213,0.4230735,0.60468471,1.03571,0.97352558,0.6547929,0.89944768,0.76580238
0,0.46790391,1.030776,1.193563,0.57274622,0.79480529,0.75575119,0.79218858,0.73197138
0,0.69446701,0.98700112,1.102366,0.78116852,1.161616,0.91761887,0.99166232,0.98562258
0,0.86292112,0.63209319,1.6459121,0.58424932,0.84321451,0.67149431,0.88019449,0.72541428
0,0.8476193,0.59113681,1.101246,0.5114308,0.94034767,0.76783723,0.84340483,0.82248938
0,1.074585,0.49238709,0.8787207,0.89802247,0.91381389,0.64684981,0.92362279,0.88987148
0,0.62676871,0.91456002,0.86142242,0.70535362,0.88341641,0.73693818,1.0850689,1.009052
0,0.95873767,0.65884578,0.98987091,0.62734652,1.013806,0.81708199,0.90493351,0.67638278
0,0.59749037,0.60368311,1.218609,0.77661163,1.262856,1.085148,1.0452189,0.90544713
0,0.78840357,0.78671688,1.0150141,0.51275748,0.8840121,0.9005661,1.148542,0.85396588
0,0.48397011,0.4248527,1.08472,0.7239415,1.549193,0,2.12132,
