"","ST_CASE","STATE","VEH_NO.x","HIT_RUN","BODY_TYP","GVWR","V_CONFIG","TRAV_SP","DEFORMED","M_HARM","DR_DRINK","DR_ZIP","PREV_ACC","PREV_SUS","PREV_DWI","PREV_SPD","PREV_OTH","LAST_YR","PEDS","PERSONS","COUNTY","CITY","DAY_WEEK","MONTH","DAY","YEAR","HOUR","MINUTE","HARM_EV","MAN_COLL","REL_ROAD","LGT_COND","WEATHER","DRUNK_DR","FATALS","LATITUDE","LONGITUD","VEH_NO.y","PER_NO","AGE","SEX","PER_TYP","INJ_SEV","SEAT_POS","REST_USE","AIR_BAG","DRINKING","DRUGS","HOSPITAL","DOA","LAG_HRS","LAG_MINS","LOCATION","ttd_mins"
"3264",122672,12,2,1,1,0,0,65,6,43,1,33317,0,2,0,1,1,2007,1,2,11,790,5,12,25,2008,18,45,8,0,1,3,1,0,1,26.3078,-80.0925,0,1,48,1,5,4,0,0,0,8,8,0,7,0,0,11,1
"3265",122673,12,1,0,4,0,0,15,4,8,0,33142,0,0,0,0,2,2008,1,4,86,0,6,12,26,2008,19,10,8,0,1,3,1,0,1,25.8381,-80.2825,0,1,6,2,5,4,0,0,0,0,8,1,0,1,14,12,75
"3266",122674,12,1,0,21,0,0,99,4,8,0,33187,0,0,0,0,0,0,1,2,89,0,5,11,1,2007,19,12,8,0,1,2,1,0,1,30.64377778,-81.52995,0,1,15,2,5,4,0,0,0,0,8,0,7,0,0,12,1
"3267",122674,12,1,0,21,0,0,99,4,8,0,33187,0,0,0,0,0,0,1,2,89,0,5,11,1,2007,19,12,8,0,1,2,1,0,1,30.64377778,-81.52995,0,1,18,2,5,4,0,0,0,1,0,0,7,0,5,11,6
"3268",122676,12,2,0,30,0,0,60,6,42,0,32428,0,0,0,0,0,0,1,2,105,3300,4,12,31,2008,18,12,8,0,1,3,1,0,1,28.0213,-81.7268,0,1,51,1,5,4,0,0,0,8,8,1,0,3,0,11,181
"3269",122677,12,1,0,4,0,0,45,6,8,0,33126,0,1,0,0,0,2008,1,2,31,1510,7,11,3,2007,21,45,9,0,1,3,1,0,1,30.31318611,-81.71760556,0,1,40,1,5,4,0,0,0,1,1,0,7,0,0,11,1
"3270",122677,12,1,0,4,0,0,45,6,8,0,33126,0,1,0,0,0,2008,1,2,31,1510,7,11,3,2007,21,45,9,0,1,3,1,0,1,30.31318611,-81.71760556,0,1,48,1,6,4,0,0,0,8,8,1,0,218,42,4,13123
"3271",122679,12,1,0,1,0,0,35,6,8,0,34238,0,0,0,0,1,2008,2,3,15,0,3,11,6,2007,8,50,8,0,1,1,1,0,1,26.98625833,-82.00378056,0,1,32,2,5,4,0,0,0,8,8,1,0,10,27,11,628
"3272",122679,12,1,0,1,0,0,35,6,8,0,34238,0,0,0,0,1,2008,2,3,15,0,3,11,6,2007,8,50,8,0,1,1,1,0,1,26.98625833,-82.00378056,0,1,62,2,5,4,0,0,0,0,0,1,0,0,59,13,60
"3273",122680,12,1,0,4,0,0,35,6,42,0,33703,2,5,0,0,2,2007,1,2,71,0,5,11,8,2007,18,5,8,0,1,3,1,0,1,26.62109722,-81.75113333,0,1,12,1,5,4,0,0,0,0,8,0,7,0,0,12,1
"3274",122681,12,3,1,4,0,0,60,4,54,0,33935,0,0,0,0,0,0,0,4,51,0,5,11,8,2007,19,25,24,0,2,2,1,0,1,26.75285,-81.14612778,0,1,48,1,6,4,0,0,0,1,0,0,7,0,2,16,3
"3275",122682,12,1,0,4,0,0,80,6,30,0,32771,0,6,0,0,0,2008,1,3,31,1510,5,11,8,2007,19,40,8,0,1,2,1,0,1,30.416775,-81.54011944,0,1,36,2,5,4,0,0,0,0,1,1,0,0,40,13,41
"3276",122683,12,1,0,14,0,0,20,6,12,0,32792,1,0,0,0,1,2005,0,3,95,0,5,11,8,2007,19,37,1,0,1,2,1,1,1,28.6072,-81.29403056,0,1,18,1,6,4,0,0,0,1,0,1,0,1,47,11,108
"3277",122686,12,1,0,31,0,0,99,6,30,1,41701,0,0,0,0,0,0,2,7,95,0,1,11,11,2007,19,5,8,0,1,2,1,2,2,28.55218333,-81.46492222,0,2,99,1,5,4,0,0,0,1,0,0,7,0,28,13,29
"3278",122686,12,1,0,31,0,0,99,6,30,1,41701,0,0,0,0,0,0,2,7,95,0,1,11,11,2007,19,5,8,0,1,2,1,2,2,28.55218333,-81.46492222,0,1,33,1,5,4,0,0,0,1,0,1,0,0,32,13,33
"3279",122687,12,1,0,80,0,0,65,6,24,0,33165,0,0,0,0,0,0,1,2,99,0,6,12,26,2008,22,27,8,0,1,2,1,0,1,26.5956,-80.0925,0,1,50,1,5,4,0,0,0,0,8,0,7,0,21,11,22
"3280",122688,12,1,0,31,0,0,65,6,13,1,32826,0,0,0,2,1,2007,1,2,103,2873,6,12,26,2008,18,4,8,0,1,5,1,0,1,27.7494,-82.7363,0,1,56,1,5,4,0,0,0,8,8,1,0,1,43,10,104
"3281",122692,12,1,0,31,0,0,45,6,42,0,33525,1,0,0,0,1,2005,1,4,99,0,2,12,29,2008,18,20,8,0,1,2,1,0,1,26.7884,-80.2616,0,1,16,2,5,4,0,0,0,0,0,0,7,0,0,2,1
"3282",122693,12,1,0,31,0,0,99,6,8,0,33004,0,0,0,0,0,0,0,1,49,0,6,11,23,2007,23,0,34,0,2,2,1,0,1,27.54040833,-81.78985556,0,1,46,2,5,4,0,0,0,0,8,1,0,293,21,2,17602
"3283",122696,12,2,0,4,0,0,0,4,12,0,33617,0,0,0,0,0,0,1,2,71,0,3,11,27,2007,1,30,8,0,1,2,1,0,1,26.32305278,-81.74843056,0,1,24,1,5,4,0,0,0,0,0,0,7,0,22,12,23
"3284",122700,12,2,2,99,0,0,99,4,8,0,99999,99,99,99,99,99,9999,1,2,11,771,2,10,27,2008,19,28,8,0,1,3,1,0,1,26.065,-80.2521,0,1,29,1,5,4,0,0,0,1,0,1,0,0,19,12,20
"3285",122700,12,2,2,99,0,0,99,4,8,0,99999,99,99,99,99,99,9999,1,2,11,771,2,10,27,2008,19,28,8,0,1,3,1,0,1,26.065,-80.2521,0,1,48,2,5,4,0,0,0,8,8,1,0,0,38,11,39
"3286",122703,12,1,0,31,0,0,10,4,9,0,32934,0,0,0,0,0,0,0,1,97,1590,4,10,8,2008,20,15,39,0,4,3,1,0,1,28.323,-81.4129,0,1,81,1,6,4,0,6,0,8,8,1,0,2,27,4,148
"3287",122704,12,1,0,4,0,0,10,6,12,0,34134,0,0,0,0,0,0,1,2,86,2010,6,10,17,2008,10,3,8,0,1,1,1,0,1,25.766,-80.2065,0,1,82,2,5,4,0,0,0,0,8,1,0,32,37,11,1958
"3288",122710,12,1,2,99,0,0,99,4,8,0,99999,99,99,99,99,99,9999,1,3,95,0,4,12,26,2007,20,44,8,0,1,2,1,0,1,28.55216944,-81.47510556,0,1,46,1,5,4,0,0,0,0,8,0,7,325,54,12,19555
"3289",122710,12,1,2,99,0,0,99,4,8,0,99999,99,99,99,99,99,9999,1,3,95,0,4,12,26,2007,20,44,8,0,1,2,1,0,1,28.55216944,-81.47510556,0,1,28,1,5,4,0,0,0,0,8,1,0,10,10,1,611
"3290",122713,12,1,0,30,0,0,99,4,8,0,33960,0,0,0,0,0,0,0,1,11,1420,7,11,22,2008,20,42,42,0,3,3,1,0,1,26.0315,-80.2285,0,1,75,1,5,4,0,0,0,8,8,1,0,12,56,10,777
"3291",122719,12,1,0,31,0,0,50,4,8,0,32179,0,0,0,0,0,0,1,3,83,0,2,11,19,2007,21,45,8,0,1,2,1,1,1,29.17255,-81.85586944,0,1,2,1,5,4,0,0,0,0,8,1,0,1,18,15,79
"3292",122719,12,1,0,31,0,0,50,4,8,0,32179,0,0,0,0,0,0,1,3,83,0,2,11,19,2007,21,45,8,0,1,2,1,1,1,29.17255,-81.85586944,0,1,55,1,5,4,0,0,0,1,8,1,0,1,20,13,81
"3293",122720,12,2,0,80,0,0,30,6,1,0,33431,0,0,0,0,0,0,1,2,117,2770,3,12,2,2008,16,40,9,0,1,1,1,0,1,28.7694,-81.281,0,1,54,1,6,4,0,0,0,0,1,0,7,0,7,1,8
"3294",122723,12,1,0,14,0,0,35,4,9,0,33432,0,0,0,0,0,0,1,2,99,0,6,12,19,2008,18,59,8,0,1,3,1,0,1,26.6926,-80.684,0,1,74,2,5,4,0,0,0,0,8,1,0,0,58,11,59
"3295",122723,12,1,0,14,0,0,35,4,9,0,33432,0,0,0,0,0,0,1,2,99,0,6,12,19,2008,18,59,8,0,1,3,1,0,1,26.6926,-80.684,0,1,45,1,6,4,0,0,0,1,0,1,0,14,55,4,896
"3296",122724,12,1,0,4,0,0,35,6,9,0,33993,0,0,0,0,1,2006,1,2,71,457,7,12,20,2008,19,30,9,0,1,3,1,0,1,26.5629,-81.9659,0,1,84,1,6,4,0,0,0,8,8,1,0,306,35,12,18396
"3297",122724,12,1,0,4,0,0,35,6,9,0,33993,0,0,0,0,1,2006,1,2,71,457,7,12,20,2008,19,30,9,0,1,3,1,0,1,26.5629,-81.9659,0,1,46,1,6,4,0,0,0,8,8,1,0,0,46,2,47
"3298",122726,12,1,0,15,0,0,20,6,12,0,33431,0,0,0,0,0,0,0,3,99,290,7,12,8,2007,19,10,12,6,1,3,1,1,1,26.37606389,-80.083675,0,1,44,2,5,4,0,0,0,0,8,1,0,36,24,2,2185
"3299",122728,12,1,0,3,0,0,30,6,12,1,34753,0,0,0,0,0,0,6,9,103,2730,4,10,8,2008,22,54,9,0,1,3,1,0,1,27.7574,-82.6466,0,1,49,1,6,4,0,0,0,1,8,0,7,0,7,11,8
"3300",122730,12,1,0,2,0,0,50,4,8,0,33326,0,0,0,0,0,0,0,2,11,1050,4,12,24,2008,0,3,25,0,3,3,2,1,1,26.0887,-80.1683,0,1,28,1,5,4,0,0,0,0,0,1,0,0,34,12,35
"3301",122733,12,1,0,30,0,0,85,6,1,1,34736,1,0,0,0,1,2007,0,1,69,0,4,12,26,2007,14,35,34,0,4,1,1,1,1,28.72615278,-81.67030556,0,1,29,1,6,4,0,0,0,0,1,1,0,166,12,11,9973
"3302",122737,12,1,0,4,0,0,35,4,8,0,33145,0,0,0,0,0,0,1,2,86,2010,3,12,23,2008,12,0,8,0,1,1,1,0,1,25.751,-80.2144,0,1,54,1,5,4,0,0,0,0,8,1,0,0,42,2,43
"3303",122741,12,2,0,4,0,0,60,6,2,0,32202,0,0,0,0,0,0,1,2,11,1050,5,9,25,2008,6,33,9,0,1,3,1,0,1,26.0926,-80.1468,0,1,48,1,6,4,0,0,0,1,1,0,7,0,3,4,4
"3304",122742,12,2,0,4,0,0,40,6,12,0,33702,0,0,0,1,1,2008,1,2,99,2430,7,10,20,2007,20,5,8,0,1,3,1,0,1,26.63651111,-80.10293333,0,1,40,2,5,4,0,0,0,8,8,1,0,350,15,12,21016
"3305",122745,12,1,0,3,0,0,65,6,12,1,33435,0,0,0,0,0,0,1,2,99,0,7,12,20,2008,20,47,8,0,1,3,1,0,1,26.6185,-80.1134,0,1,30,1,5,4,0,0,0,1,0,0,7,0,0,12,1
"3306",122746,12,1,0,14,0,0,99,6,9,0,33437,0,0,0,0,0,0,1,2,99,0,2,10,29,2007,8,21,9,0,1,1,1,0,1,26.51986111,-80.13912778,0,1,75,1,6,4,0,6,0,8,8,1,0,27,9,3,1630
"3307",122750,12,1,2,99,0,0,99,4,9,0,99999,99,99,99,99,99,9999,1,2,33,0,1,10,12,2008,0,30,9,0,1,3,1,0,1,30.5187,-87.2693,0,1,33,1,6,4,0,0,0,1,1,1,0,35,32,12,2133
"3308",122757,12,1,0,30,0,0,15,4,9,0,33713,0,0,0,0,0,0,1,2,103,2730,6,11,23,2007,20,5,9,0,1,3,1,0,1,27.81075556,-82.65501667,0,1,35,1,6,4,0,0,0,8,8,1,0,85,48,4,5149
"3309",122758,12,1,2,2,0,0,30,4,8,1,33009,0,4,0,0,0,2007,4,6,86,0,7,12,27,2008,22,23,8,0,1,3,1,0,1,25.8766,-80.2082,0,1,71,1,5,4,0,0,0,8,8,1,0,2,35,4,156
"3310",122758,12,1,2,2,0,0,30,4,8,1,33009,0,4,0,0,0,2007,4,6,86,0,7,12,27,2008,22,23,8,0,1,3,1,0,1,25.8766,-80.2082,0,3,21,2,5,4,0,0,0,0,8,1,0,3,59,11,240
"3311",122759,12,2,0,20,0,0,65,6,12,0,44057,0,0,0,0,0,0,1,2,31,1510,3,12,30,2008,20,12,8,0,1,3,1,0,1,30.3365,-81.7238,0,1,58,1,5,4,0,0,0,0,8,1,0,443,36,4,26617
"3312",122760,12,2,0,50,3,21,10,4,12,0,33605,0,0,0,0,0,0,0,2,57,2950,2,12,3,2007,13,50,12,5,1,1,1,0,1,27.96670278,-82.49514722,0,1,7,1,5,4,0,0,0,0,8,1,0,159,17,11,9558
"3313",122761,12,2,0,15,0,0,25,6,12,0,34683,0,0,0,0,0,0,0,5,103,570,2,12,3,2007,13,54,12,2,1,1,1,0,1,27.96846389,-82.72993889,0,1,4,2,5,4,0,0,0,0,8,1,0,0,48,11,49
"3314",122762,12,1,2,99,0,0,99,4,8,0,99999,99,99,99,99,99,9999,1,3,31,1510,4,12,12,2007,17,38,8,0,1,1,1,0,1,30.2713,-81.49481111,0,1,17,2,5,4,0,0,0,0,0,0,7,0,11,4,12
"3315",122762,12,1,2,99,0,0,99,4,8,0,99999,99,99,99,99,99,9999,1,3,31,1510,4,12,12,2007,17,38,8,0,1,1,1,0,1,30.2713,-81.49481111,0,1,30,2,5,4,0,0,0,0,1,1,0,1,44,11,105
"3316",122763,12,1,0,4,0,0,40,4,8,0,34423,0,0,0,1,0,2006,1,4,11,2468,5,12,27,2007,18,30,8,0,1,3,1,0,1,26.00799167,-80.28352778,0,1,67,2,5,4,0,0,0,8,8,1,0,125,40,1,7541
"3317",122764,12,1,0,31,0,0,99,6,3,1,32257,0,0,0,0,0,0,1,2,117,0,6,12,5,2008,22,12,8,0,1,3,1,0,1,28.652,-81.3486,0,1,69,1,5,4,0,0,0,0,0,1,0,3,26,11,207
"3318",122766,12,1,2,99,0,0,99,4,8,0,99999,99,99,99,99,99,9999,1,2,11,1420,6,11,2,2007,3,24,8,0,1,3,1,0,1,26.00933333,-80.15440278,0,1,50,1,5,4,0,0,0,8,8,0,7,0,11,13,12
"3319",122768,12,1,2,4,0,0,40,4,8,0,34788,0,0,0,0,0,0,1,2,69,0,6,5,2,2008,22,6,8,0,1,3,1,0,1,28.8406,-81.7685,0,1,30,2,5,4,0,0,0,0,8,1,0,43,39,11,2620
"3320",122771,12,1,0,20,0,0,20,6,14,0,33619,0,14,0,0,0,2008,1,2,115,0,2,12,3,2007,18,2,9,0,1,5,1,0,1,27.276625,-82.46458333,0,1,75,1,6,4,0,0,0,0,1,1,0,5,44,1,345
"3321",122773,12,2,0,80,0,0,3,6,12,0,34602,0,0,0,0,0,0,2,3,85,0,4,10,15,2008,20,59,9,0,1,2,1,0,1,27.141,-80.2471,0,2,26,1,6,4,0,0,0,0,8,1,0,4,46,12,287
"3322",122779,12,1,0,4,0,0,27,6,8,0,34145,0,0,0,0,0,0,1,2,86,0,4,12,10,2008,5,31,8,0,1,3,1,0,1,25.8171,-80.2487,0,1,50,1,5,4,0,0,0,0,8,1,0,0,38,12,39
"3323",122779,12,1,0,4,0,0,27,6,8,0,34145,0,0,0,0,0,0,1,2,86,0,4,12,10,2008,5,31,8,0,1,3,1,0,1,25.8171,-80.2487,0,1,72,1,5,4,0,0,0,8,8,0,7,0,7,2,8
"3324",122780,12,1,0,2,0,0,10,6,12,0,33311,0,0,0,0,0,0,0,4,11,1050,2,12,31,2007,20,51,12,5,1,3,1,1,2,26.141925,-80.15416944,0,1,54,1,5,4,0,0,0,0,8,1,0,0,34,11,35
"3325",122781,12,1,0,14,0,0,10,4,8,0,33604,0,0,0,0,0,0,1,5,57,2950,6,12,12,2008,14,42,8,0,1,1,1,0,1,28.0253,-82.4605,0,1,82,1,5,4,0,0,0,0,8,1,0,245,43,1,14744
"3326",122782,12,1,0,3,0,0,65,6,18,1,33172,0,0,0,0,0,0,1,2,11,0,6,3,2,2007,5,39,8,0,1,2,1,1,1,26.00118056,-80.21131944,0,1,68,2,5,4,0,0,0,1,0,0,7,0,11,12,12
"3327",122785,12,1,0,4,0,0,43,6,8,0,33179,0,0,0,0,0,0,0,2,105,1690,7,12,20,2008,15,12,27,0,4,1,1,0,1,27.975,-81.9518,0,1,36,1,5,4,0,0,0,8,8,1,0,138,27,1,8308
"3328",122786,12,1,0,31,0,0,40,4,8,0,33609,0,0,0,0,0,0,0,1,11,1050,6,10,26,2007,22,4,38,0,2,3,2,0,1,26.09081667,-80.16042222,0,1,48,1,5,4,0,0,0,8,8,1,0,0,32,11,33
"3329",122790,12,1,0,21,0,0,45,6,1,0,33848,0,0,0,0,0,0,1,3,95,2360,5,11,27,2008,12,26,9,0,1,1,1,0,1,28.5886,-81.4119,0,1,51,1,6,4,0,0,0,1,1,0,7,0,10,12,11
"3330",122792,12,1,0,80,0,0,50,6,1,1,32117,0,0,0,1,0,2007,0,1,133,0,3,12,11,2007,19,20,34,0,2,2,1,1,1,30.64825556,-85.86350278,0,1,45,1,5,4,0,0,0,1,0,0,7,0,5,12,6
"3331",122793,12,2,0,80,0,0,65,6,1,0,32063,0,0,0,0,1,2007,1,2,99,0,3,12,11,2007,21,0,8,0,1,3,1,1,1,26.57363611,-80.11333056,0,1,40,2,5,4,0,0,0,1,1,0,7,0,37,11,38
"3332",122794,12,1,2,99,0,0,99,4,8,0,99999,99,99,99,99,99,9999,0,3,86,2010,4,12,19,2007,23,59,12,1,1,3,1,2,1,25.77031667,-80.30981944,0,1,39,2,5,4,0,0,0,0,1,0,7,0,0,11,1
"3333",122795,12,2,0,2,0,0,50,6,12,0,33055,0,0,0,0,0,0,1,2,11,2083,5,9,18,2008,5,7,8,0,1,3,1,0,1,25.9733,-80.2061,0,1,26,2,5,4,0,0,0,8,8,0,7,7,18,11,439
"3334",122798,12,1,0,20,0,0,45,6,8,0,32780,0,0,0,0,0,0,1,3,9,3000,2,11,26,2007,18,22,8,0,1,5,1,1,1,28.56903611,-80.79834167,0,1,50,1,5,4,0,0,0,1,0,0,7,0,20,1,21
"3335",122800,12,2,0,63,3,2,45,6,12,0,32808,0,0,0,0,3,2007,1,2,89,0,5,11,6,2008,18,5,8,0,1,2,1,0,1,30.4124,-81.5646,0,1,78,2,5,4,0,0,0,0,8,1,0,153,18,12,9199
"3336",122806,12,1,0,14,0,0,40,4,8,0,33311,0,0,0,0,0,0,0,1,31,1510,6,12,26,2008,99,99,42,0,5,3,1,0,1,30.3091,-81.728,0,1,91,2,5,4,0,0,0,0,8,0,7,0,7,2,8
"3337",122807,12,1,0,80,0,0,60,6,1,0,33916,1,4,0,0,3,2007,0,5,71,0,6,12,14,2007,18,46,12,5,1,3,2,0,1,26.57459444,-81.88435,0,1,72,2,5,4,0,0,0,0,8,1,0,318,59,12,19140
"3338",122808,12,1,0,31,0,0,40,4,8,0,33604,0,0,0,0,1,2006,1,2,49,0,7,12,22,2007,21,50,8,0,1,2,1,1,1,27.57445278,-81.81729444,0,1,39,1,5,4,0,0,0,1,0,0,7,0,6,12,7
"3339",122808,12,1,0,31,0,0,40,4,8,0,33604,0,0,0,0,1,2006,1,2,49,0,7,12,22,2007,21,50,8,0,1,2,1,1,1,27.57445278,-81.81729444,0,1,44,1,5,4,0,0,0,0,8,0,7,0,2,3,3
"3340",122809,12,1,0,4,0,0,20,4,8,0,33714,0,0,0,0,1,2006,1,3,103,0,7,12,29,2007,19,6,8,0,1,2,1,0,1,27.82100833,-82.66868056,0,1,46,1,5,4,0,0,0,8,8,1,0,208,54,3,12535
"3341",122811,12,1,2,99,0,0,99,4,8,0,99999,99,99,99,99,99,9999,1,2,95,3290,1,6,1,2008,2,45,8,0,1,3,1,0,1,28.5512,-81.569,0,1,60,1,5,4,0,0,0,1,1,1,0,1,16,12,77
"3342",122812,12,1,2,99,0,0,99,4,8,0,99999,99,99,99,99,99,9999,1,2,11,1420,4,10,8,2008,3,37,8,0,1,3,1,0,1,26.0031,-80.2074,0,1,46,1,5,4,0,0,0,0,0,1,0,0,38,12,39
"3343",122813,12,2,0,32,0,0,40,6,12,0,34982,0,0,0,0,0,0,1,2,86,2010,2,12,1,2008,6,50,8,0,1,4,1,0,1,25.7732,-80.2555,0,1,70,1,5,4,0,0,0,0,8,1,0,296,49,4,17810
"3344",122815,12,1,0,66,3,6,70,6,2,0,32763,0,1,0,1,1,2007,1,2,11,760,1,12,28,2008,18,31,15,0,1,1,1,0,1,26.0391,-80.1433,0,1,57,1,8,4,0,0,0,0,8,0,7,0,7,2,8
"3345",122816,12,1,0,20,0,0,99,4,8,0,33463,0,0,0,0,0,0,1,5,99,0,1,12,28,2008,18,24,8,0,1,3,1,0,1,26.6079,-80.0943,0,1,24,1,5,4,0,0,0,1,8,0,7,41,36,11,2497
"3346",122816,12,1,0,20,0,0,99,4,8,0,33463,0,0,0,0,0,0,1,5,99,0,1,12,28,2008,18,24,8,0,1,3,1,0,1,26.6079,-80.0943,0,1,52,1,5,4,0,0,0,1,8,1,0,0,46,12,47
"3347",122817,12,2,0,80,0,0,97,6,12,0,33919,0,1,0,0,1,2006,1,2,103,2730,7,10,25,2008,22,0,8,0,1,3,1,0,1,27.7484,-82.6466,0,1,56,1,5,4,0,0,0,1,8,0,7,0,18,1,19
"3348",122819,12,1,2,14,0,0,99,4,9,0,33460,0,0,0,0,0,0,0,1,9,2424,1,11,30,2008,2,0,5,0,2,2,1,0,1,28.0098,-80.6124,0,1,52,1,6,4,0,0,0,1,1,0,7,0,16,12,17
"3349",122820,12,1,0,80,0,0,99,6,12,0,32713,0,0,0,0,0,0,1,2,55,2800,2,11,3,2008,23,25,8,0,1,3,1,0,1,27.4786,-81.4259,0,1,34,1,5,4,0,0,0,0,8,0,7,0,9,11,10
"3350",122823,12,1,0,15,0,0,60,4,9,0,32038,0,1,0,0,0,2005,1,2,1,10,2,5,7,2007,20,44,9,0,1,2,1,0,1,29.76358611,-82.40697222,0,1,29,1,5,4,0,0,0,0,8,0,7,0,0,4,1
"3351",122823,12,1,0,15,0,0,60,4,9,0,32038,0,1,0,0,0,2005,1,2,1,10,2,5,7,2007,20,44,9,0,1,2,1,0,1,29.76358611,-82.40697222,0,1,42,1,6,4,0,0,0,0,8,1,0,66,16,12,3977
"3352",122824,12,1,0,2,0,0,55,6,1,0,34286,0,0,0,0,0,0,1,2,11,633,4,11,26,2008,15,10,9,0,1,1,1,0,1,26.3121,-80.2027,0,1,61,1,6,4,0,0,0,0,8,1,0,1,16,11,77
"3353",122825,12,1,0,83,0,0,45,4,9,0,33054,0,10,0,0,0,2005,1,2,86,2330,6,8,31,2007,20,2,9,0,11,3,1,0,1,25.91211389,-80.23152778,0,1,56,1,6,4,0,0,0,0,8,1,0,5,12,11,313
"3354",122826,12,1,0,4,0,0,35,4,8,0,33710,0,0,0,0,0,0,0,3,11,1782,3,10,9,2007,11,40,42,0,2,1,1,0,1,26.16564167,-80.24466111,0,1,60,1,5,4,0,0,0,0,8,1,0,41,46,11,2507
"3355",122827,12,3,0,6,0,0,0,6,12,0,34953,0,0,0,0,0,0,1,2,101,1755,1,11,4,2007,19,36,8,0,1,2,1,1,1,28.241775,-82.46041667,0,1,59,2,5,4,0,0,0,1,0,0,7,0,10,3,11
"3356",122829,12,2,0,20,0,0,0,4,12,0,32003,99,99,99,99,99,9999,2,4,19,2350,7,11,17,2007,12,2,12,1,1,1,1,0,1,30.18691111,-81.70631944,0,2,28,2,5,4,0,0,0,0,8,1,0,337,43,15,20264
"3357",122830,12,2,0,14,0,0,35,6,12,0,33025,0,0,0,0,0,0,1,2,99,3190,5,12,25,2008,0,14,9,0,1,2,2,0,1,26.7029,-80.0677,0,1,39,1,6,4,0,0,0,0,1,0,7,0,46,11,47
"3358",122832,12,1,0,15,0,0,30,4,8,0,33770,0,0,0,0,0,0,0,2,11,633,4,10,29,2008,22,54,12,1,1,3,1,0,1,26.2868,-80.1863,0,1,53,1,5,4,0,0,0,8,8,1,0,0,56,12,57
"3359",122835,12,1,0,63,3,4,40,4,9,0,33801,0,0,0,0,0,0,1,7,99,0,3,11,20,2007,15,15,8,0,3,1,1,0,1,26.61851389,-80.11367222,0,1,33,2,6,4,0,0,0,0,8,1,0,0,47,11,48
"3360",122837,12,1,0,14,0,0,70,6,1,0,34207,0,0,0,1,1,2007,0,1,119,0,4,11,21,2007,7,50,1,0,3,1,1,0,1,28.58868611,-82.20976111,0,1,46,1,5,4,0,0,0,1,8,0,7,0,9,11,10
"3361",122841,12,1,2,31,0,0,35,4,8,0,33853,0,1,0,0,0,2005,1,3,105,0,1,12,2,2007,20,15,8,0,1,2,1,0,1,27.95069444,-81.72663889,0,1,34,1,5,4,0,0,0,8,0,0,7,0,14,12,15
"3362",122842,12,1,0,80,0,0,97,6,1,0,33161,1,1,0,0,0,2006,0,1,11,0,1,12,2,2007,12,53,1,0,2,1,1,0,1,26.14516111,-80.44475556,0,1,27,1,6,4,0,0,0,0,8,1,0,1,0,12,61
"3363",122846,12,1,0,2,0,0,30,6,27,0,33432,0,0,0,0,0,0,0,2,99,290,1,12,9,2007,18,51,33,0,3,3,1,0,1,26.34633611,-80.08627778,0,1,35,2,5,4,0,0,0,0,8,0,0,12,0,15,721
"3364",122847,12,1,0,4,0,0,99,6,12,0,33060,0,0,0,0,0,0,0,2,11,790,6,1,11,2008,16,25,12,99,1,1,1,0,1,26.2746,-80.1565,0,1,9,1,6,4,0,0,0,0,8,1,0,22,10,12,1331
"3365",122852,12,2,0,14,0,0,65,4,12,0,33830,0,0,0,0,0,0,0,2,63,0,6,9,26,2008,21,0,12,7,1,3,1,0,1,30.6363,-84.9466,0,1,57,1,5,4,0,0,0,8,8,1,0,98,13,11,5894
"3366",122853,12,1,2,99,0,0,30,4,8,0,99999,99,99,99,99,99,9999,1,2,86,2010,4,12,19,2007,23,30,8,0,1,3,1,0,1,25.83477222,-80.22509722,0,1,33,1,6,4,0,0,0,0,8,1,0,126,50,2,7611
"3367",122853,12,1,2,99,0,0,30,4,8,0,99999,99,99,99,99,99,9999,1,2,86,2010,4,12,19,2007,23,30,8,0,1,3,1,0,1,25.83477222,-80.22509722,0,1,46,1,5,4,0,0,0,8,8,1,0,34,0,12,2041
"3368",122864,12,1,0,4,0,0,99,6,8,0,33023,0,0,0,0,0,0,1,2,11,2468,1,9,9,2007,16,55,8,0,1,1,1,0,1,25.99411944,-80.26313611,0,1,84,2,5,4,0,0,0,0,0,1,0,15,4,4,905
"3369",122869,12,1,0,14,0,0,99,6,8,0,33305,0,0,0,2,2,2007,1,2,11,3250,7,11,10,2007,0,4,8,0,1,3,1,0,1,26.15948889,-80.13196944,0,1,29,1,5,4,0,0,0,8,8,1,0,2,16,99,137
"3370",122870,12,1,2,99,0,0,99,4,8,0,99999,99,99,99,99,99,9999,1,2,11,3193,7,12,15,2007,4,10,8,0,2,3,1,0,1,26.133025,-80.42141944,0,1,35,1,5,4,0,0,0,8,8,0,7,0,30,15,31
"3371",122871,12,1,0,31,0,0,65,4,9,0,32643,0,3,0,0,0,2006,1,2,1,1370,4,12,26,2007,18,58,9,0,1,2,5,0,1,29.81417222,-82.56749167,0,1,41,1,6,4,0,0,0,8,8,0,7,0,2,13,3
"3372",122872,12,1,2,99,0,0,99,4,8,0,99999,99,99,99,99,99,9999,1,2,117,2770,6,12,28,2007,19,47,8,0,1,3,1,0,1,28.76695278,-81.282225,0,1,20,1,5,4,0,0,0,8,8,0,7,0,15,13,16
